ENCFF280WMP,1.16341197193748,0.887369117599668
ENCFF898NMW,1.17137764762173,2.25601381211131
ENCFF693OEL,1.12067975599513,0.934630323456034
ENCFF772VSQ,1.40969781970524,1.9931594341431
ENCFF873CGO,1.26063527297411,2.12250299738762
ENCFF342CGZ,1.25865712370162,1.8695591929418
ENCFF900RPG,1.05247346488639,0.708382912539666
ENCFF262DXP,1.51918304873508,2.18750957178827
ENCFF086MAL,1.55561724715369,2.19055103757276
ENCFF839ARD,1.05255891085748,0.945999248968668
ENCFF616RGW,1.24475662440297,1.57188739356654
ENCFF000PGN,2.14403589529443,1.15261546328468
ENCFF822ESO,1.66951040839907,2.18246836298717
ENCFF706HJC,1.05686386890463,0.668904223701162
ENCFF221QCF,1.1456643723164,1.77922111978177
ENCFF619FIE,1.41157399973441,1.71964075153533
ENCFF519TWC,1.11195318534314,1.52086101673592
ENCFF629GVZ,1.04994739075813,0.752804856794487
ENCFF155YHS,1.52624191898457,1.90945986120051
ENCFF616NXH,1.05251056205402,0.905692258432548
ENCFF211TQG,1.3946522089176,2.58904503889547
ENCFF921UWK,1.12231211219915,1.89733231137265
ENCFF000PGO,1.3084717578367,1.13835404012912
ENCFF807KJE,1.11590056011993,1.27931215601327
ENCFF046FAF,1.88367380635555,2.81460501174453
ENCFF817LMJ,1.13229835224923,1.34161835199843
ENCFF524GMH,1.10492826048252,2.66439903947349
ENCFF793MBH,1.09716218750566,3.29857122381571
ENCFF248JTU,1.10103822381227,2.37570167345333
ENCFF852FET,1.08313054389509,3.95575510168897
ENCFF559SXA,1.05197475381709,1.26828355345079
